review,rating,date,bank,source,sentiment_label,sentiment_score,themes
This is awesome.,5,2020-08-13,CBE,Google Play Store,POSITIVE,0.9998689889907837,other
Very nice and easy to us better from the previous app,5,2020-08-13,CBE,Google Play Store,POSITIVE,0.9997716546058655,other
I like it. Keep it up!,4,2020-08-12,CBE,Google Play Store,POSITIVE,0.9998805522918701,other
"Very smart app, but it's not compatible for all android version. So, please amend it since almost all users use mobile apparatus that have a version of below 6.",5,2020-08-11,CBE,Google Play Store,NEGATIVE,0.9865753054618835,other
super fast and I can do everything in one place,5,2020-08-11,CBE,Google Play Store,POSITIVE,0.9996449947357178,performance
Good application Thank so,5,2020-08-11,CBE,Google Play Store,POSITIVE,0.9998524188995361,other
Really I got it helpful It is easy to use It reduces time for transactions,5,2020-08-11,CBE,Google Play Store,NEGATIVE,0.8821659088134766,"transactions, customer_support"
I like it but it would be better to show not only recent transactions and should add monthly statement,4,2020-08-11,CBE,Google Play Store,POSITIVE,0.9146295189857483,transactions
Now it looks great! We can use ever utilities as simple as it is. Thanks.,4,2020-08-11,CBE,Google Play Store,POSITIVE,0.9997779726982117,other
Better than the old one but the utility section doesn't seem to respond to any entry. Hope it gets fixed,3,2020-08-11,CBE,Google Play Store,NEGATIVE,0.9992566704750061,other
The most precious easy to access and secured app love,5,2020-08-11,CBE,Google Play Store,POSITIVE,0.999137282371521,login_issues
Better than the previous one,4,2020-08-10,CBE,Google Play Store,POSITIVE,0.9997406601905823,other
Great app guys! Easy to use and sync automatically update.,5,2020-08-10,CBE,Google Play Store,POSITIVE,0.9997110962867737,other
Fabulous,5,2020-08-10,CBE,Google Play Store,POSITIVE,0.9998722076416016,other
The New Update is no1. It deserve 5 stars +. Good job CBE.,5,2020-08-10,CBE,Google Play Store,POSITIVE,0.9310650825500488,other
It did not worked for me irrespctive of Internet connection!,1,2020-08-09,CBE,Google Play Store,NEGATIVE,0.9986355900764465,other
Zigale Kassa Bizuneh,5,2020-08-09,CBE,Google Play Store,NEGATIVE,0.9513182044029236,other
don't transfer to cebbirr,3,2020-08-09,CBE,Google Play Store,NEGATIVE,0.9250572919845581,transactions
Its amazing feature good CBE,5,2020-08-08,CBE,Google Play Store,POSITIVE,0.9998635053634644,other
Is not working on my phone how can i fix that pls help me,1,2020-08-08,CBE,Google Play Store,NEGATIVE,0.9997896552085876,customer_support
Wonderful and smart applicable,5,2020-08-08,CBE,Google Play Store,POSITIVE,0.9998714923858643,other
"Its better,but it's not complete. E.g on access to AAWSA payment,can't add another account.",4,2020-08-07,CBE,Google Play Store,NEGATIVE,0.9994077682495117,"login_issues, transactions"
V. good,5,2020-08-07,CBE,Google Play Store,POSITIVE,0.9948773980140686,other
Good features. And really very fast..! Amazing from CBE...!!,5,2020-08-07,CBE,Google Play Store,POSITIVE,0.9998819828033447,performance
It's like being in a stone age,1,2020-08-07,CBE,Google Play Store,NEGATIVE,0.6857204437255859,other
The old version was bad and difficult to login. but this one is amazing and user friendly.,5,2020-08-07,CBE,Google Play Store,POSITIVE,0.9995530247688293,"login_issues, ui_ux"
Good improvement it support Amharic font,5,2020-08-07,CBE,Google Play Store,POSITIVE,0.9987278580665588,customer_support
Very Nice Application.,5,2020-08-07,CBE,Google Play Store,POSITIVE,0.9998633861541748,other
"Much better than the previous, simple and user friendly. 👏",5,2020-08-07,CBE,Google Play Store,POSITIVE,0.9994423985481262,ui_ux
It is beter than before,4,2020-08-07,CBE,Google Play Store,NEGATIVE,0.8988615274429321,other
wow nice application,5,2020-08-07,CBE,Google Play Store,POSITIVE,0.999825656414032,other
Its really a good app BZW,4,2020-08-07,CBE,Google Play Store,POSITIVE,0.9998219609260559,other
I see major improvements and I thank you personaly. But the total exiting after usage is non responsive. Try to solve it.,4,2020-08-07,CBE,Google Play Store,NEGATIVE,0.9996377229690552,other
The frequent changing of the app by the developers and stop of mobile banking app is disturbing and disappointing. Why do this keep happening?,4,2020-08-07,CBE,Google Play Store,NEGATIVE,0.9996877908706665,other
Currently it's not working on my phone android 9 and Ram 6gb what's is the solution.,5,2020-08-07,CBE,Google Play Store,NEGATIVE,0.9996371269226074,other
How to get authorization code?,1,2020-08-07,CBE,Google Play Store,NEGATIVE,0.9983212351799011,other
"Previous update didnt work but now everything seems to be working,",4,2020-08-06,CBE,Google Play Store,POSITIVE,0.9948095083236694,bugs
Just great app,5,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998509883880615,other
Great problem solver application. Thank you.,5,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998534917831421,other
The new version of the app is awesome!,4,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998389482498169,other
how to get autorized key,3,2020-08-06,CBE,Google Play Store,NEGATIVE,0.9927269220352173,other
"Obviously it is improved, but still it lucks exit interface, please fix it",4,2020-08-06,CBE,Google Play Store,NEGATIVE,0.994465172290802,ui_ux
"The new update is user-friendly, interactive and packed with new features. 5 stars!",5,2020-08-06,CBE,Google Play Store,POSITIVE,0.9995918869972229,ui_ux
Nice application. Very easy to use.,4,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998010993003845,other
ዋው ደስ ይላል,5,2020-08-06,CBE,Google Play Store,NEGATIVE,0.8337246179580688,other
The current version is a vast improvement.,4,2020-08-06,CBE,Google Play Store,POSITIVE,0.9986213445663452,other
It seems good now.,5,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998441934585571,other
Well done.,4,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998410940170288,other
Easy & attractive !,4,2020-08-06,CBE,Google Play Store,POSITIVE,0.9998753070831299,other
Make it available to all smart phone. It selects some phone to be down load from play store. It also better to be transfer through xenders . Better from previous one but need some support to be available to all smart phone.,5,2020-08-05,CBE,Google Play Store,NEGATIVE,0.9917809367179871,"transactions, customer_support"
Excellent upgrade,5,2020-08-05,CBE,Google Play Store,POSITIVE,0.9998555183410645,other
Great experience,5,2020-08-04,CBE,Google Play Store,POSITIVE,0.9998718500137329,other
Awesome!! Better also include AAWSA payment in the utility group as CBE birr payment doesn't show detail about the meter reading and also month of payment.,4,2020-08-04,CBE,Google Play Store,NEGATIVE,0.9902043342590332,transactions
Better UI and functionalities . which is best for me.,4,2020-08-04,CBE,Google Play Store,POSITIVE,0.9792918562889099,other
"Good App, and thousands of time better than the previous App, keep it up...",5,2020-08-03,CBE,Google Play Store,POSITIVE,0.9998282194137573,other
"For starters,the app is by far better than the previous one.It has better graphics,fast synchronization and it's easy to use.But what I don't understand is that first why is it so difficult for you guys to add a ""forgot pin"" link in the login page? Why is it every time a user forgots his/her pin,they had to go to their branch? it's very frustrating and not expected from a banking app of such a giant bank.Secondly,the ""Accounts"" and ""Recents"" sub menus at the bottom have exactly the same features",2,2020-08-02,CBE,Google Play Store,NEGATIVE,0.994255006313324,"login_issues, performance"
"I love it so much for its nice user interface and massive improvement. One much important thing it lacks is that, it synchronizes #ONLY-ONE account per app. For this reason, people (customers) who had >/= 2 accounts for different reasons, are obliged to visit the local CBE branch, which is unadvisable especially during COVID-19 era. I hope you will do your best on it.",4,2020-08-02,CBE,Google Play Store,POSITIVE,0.9825764894485474,"login_issues, ui_ux"
"The old one was very bad and clumsy. every time I tried to login there was a problem with synchronization, because of that I was close to clear my account from CBE and open a new one in privet bank, as they cares about their customers. In other hand the new one is perfect and shows a little bit reformation in the Headquarter and this makes us to trust this bank again.",4,2020-08-01,CBE,Google Play Store,POSITIVE,0.9952837824821472,login_issues
its not working properly,2,2020-08-01,CBE,Google Play Store,NEGATIVE,0.999790608882904,other
I am trying it now,5,2020-07-31,CBE,Google Play Store,POSITIVE,0.9963686466217041,other
The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,4,2020-07-31,CBE,Google Play Store,POSITIVE,0.9875314831733704,"login_issues, transactions, customer_support"
Not working...now I'm out of Ethiopia. Sync failed...any suggestions or solution,3,2020-07-31,CBE,Google Play Store,NEGATIVE,0.999790608882904,other
The new application is good interms of interface but the old one works better faster this one lags you have to work on it,1,2020-07-31,CBE,Google Play Store,NEGATIVE,0.9945421814918518,"performance, ui_ux"
It is good i like it.,5,2020-07-31,CBE,Google Play Store,POSITIVE,0.9998606443405151,other
I am proud that CBE upgrade this app!!,5,2020-07-31,CBE,Google Play Store,POSITIVE,0.999140739440918,other
ቀደም ሲል ኢትዮጵያ በነበረኩበት ጊዜ ሞባይል ባንኪንግ እጠቀም ነበረ። ከዛ ለትምህርት ወደ ሩሲያ ሞስኮ ሔድኩኝ ። እዚህም እያለሁ ላለፋት ሁለት ዓመታት በትክክል ይሠራ ነበረ ። ነገር ግን አሁን አድሱ መተግበሪያ / አፑ ከከፈተ በኋላ እየተሽከረከረ አይከፍትም ። በዚህም የተነሳ ለምፈልገው ነገር ሁሉ መጠቀም አልቻልኩም ። ነገር ግን በየጊዜው ማሻሻያ መደረጉ የሚበረታታ ነው ።,3,2020-07-31,CBE,Google Play Store,NEGATIVE,0.966593861579895,other
"Better than the previous apps, you can get the current balance with the acct.numer without too much ado.",5,2020-07-30,CBE,Google Play Store,POSITIVE,0.9958449006080627,other
It's a very nice and friendly application,5,2020-07-30,CBE,Google Play Store,POSITIVE,0.9998714923858643,other
Very Good!!!,5,2020-07-30,CBE,Google Play Store,POSITIVE,0.9998495578765869,other
Does not work properly,1,2020-07-29,CBE,Google Play Store,NEGATIVE,0.9997753500938416,other
"The page has synchronization issues at first entry, the balance display page will sync after entered one of the front icon and get back to the previous page.",3,2020-07-28,CBE,Google Play Store,NEGATIVE,0.9949427247047424,other
I have updated the june 28 version then it is not workings all. Considering the current Covid 19 pandemic you should make the system more friendly to avoid physical visit to the bank . i just don't get it why CBE is always two steep back in making the process more easy .,1,2020-07-28,CBE,Google Play Store,NEGATIVE,0.9958438277244568,other
"Too much slow n not working most of the time. ""Processing"" ""sync failed""... pls some one tell me how i can remove the update n use the pervious version??",1,2020-07-28,CBE,Google Play Store,NEGATIVE,0.9997377991676331,performance
What an amazing updated app... There are many new features zat i wishs before thnaks cbe... Am also cbe staff.,5,2020-07-27,CBE,Google Play Store,POSITIVE,0.999600350856781,other
Nice update 👍 . Cheese 🤛👍 IT mans good job.,5,2020-07-27,CBE,Google Play Store,POSITIVE,0.9877622127532959,other
When you refresh your account it's slow and it doesn't tell you the latest update time. This means you don't know whether the figure you see is old or new. This upgrade was actually a downgrade!,1,2020-07-27,CBE,Google Play Store,NEGATIVE,0.9996676445007324,"login_issues, performance"
Mobile topup not working,1,2020-07-27,CBE,Google Play Store,NEGATIVE,0.999680757522583,other
"I am out of Ethiopia I used to this app.It's very nice to use. but now I can't use. Also i tried the new version 4.1 and it doesn't work. I can't check my balance,transfer.... please help me!! how to solve the following problems? => can't sync & => none available",4,2020-07-27,CBE,Google Play Store,NEGATIVE,0.9989427924156189,"transactions, customer_support"
Working good,5,2020-07-27,CBE,Google Play Store,POSITIVE,0.9998366832733154,other
Well done guys!,5,2020-07-27,CBE,Google Play Store,POSITIVE,0.9998409748077393,other
"It is a nice app compared to the previous one. I appreciate you have included local language but the details in the Amharic section will return to English mode, please fix that problem plus additional local language will increase its usability. Also it would be nice if the terms and conditions agreements, security tips, charge and transfer limits.... are included in the app.",4,2020-07-26,CBE,Google Play Store,POSITIVE,0.9866319298744202,transactions
"I like the graphics! And, it syncs very easily.",5,2020-07-25,CBE,Google Play Store,POSITIVE,0.9997531771659851,other
The updated app is attractive and is working very well. Forced to revise my previous rating of 2 star to 4 star. Hope it will keep on working! Rated it excellent for the past years. Revised my review after it keeps on crashing in 2019 and installing it for a second time in less than 3 months. Please work on the problems.,4,2020-07-25,CBE,Google Play Store,POSITIVE,0.9991787075996399,bugs
"It asks me download authorisation code, and I didn't know it. Please help! I want to use this app now!",5,2020-07-25,CBE,Google Play Store,NEGATIVE,0.9905856251716614,customer_support
"That is good, it would be even better if we can access account satement at a point in time.",5,2020-07-25,CBE,Google Play Store,POSITIVE,0.997370719909668,login_issues
"It is greatly improved and user friendly.i really , enjoy and loved it.",5,2020-07-25,CBE,Google Play Store,POSITIVE,0.9998825788497925,other
This update is not totally working on my android 10.I try to reinstall and get the authorization key from branch but it always says authentication failed .Is the any one who cam help?,1,2020-07-24,CBE,Google Play Store,NEGATIVE,0.9997634291648865,customer_support
"The previous version was working fine but after update it said that my device was rooted, even though it wasn't, and it didn't work. I had to reinstall the previous one.",1,2020-07-24,CBE,Google Play Store,NEGATIVE,0.9908402562141418,other
Simetimes not working but as a biginig nice,3,2020-07-24,CBE,Google Play Store,POSITIVE,0.9970502853393555,other
Good but Not compatable for all android phones,3,2020-07-24,CBE,Google Play Store,POSITIVE,0.9175856113433838,other
CBE is coming with the updated technology. I am proud to be a customer and staff of this honored Bank. Please make an improvement on app exit request.( 'Are you sure to exit' yes or no),5,2020-07-24,CBE,Google Play Store,POSITIVE,0.9954570531845093,other
It can't download the application right now BCD of rooting,1,2020-07-23,CBE,Google Play Store,NEGATIVE,0.9981279969215393,other
Amazing update but topup is not working properly!,5,2020-07-23,CBE,Google Play Store,NEGATIVE,0.9996097683906555,other
Fantastic app! Very good job dear developers! Better than the previous one as it is user friendly!,5,2020-07-23,CBE,Google Play Store,POSITIVE,0.9998108744621277,ui_ux
Much better version!,5,2020-07-23,CBE,Google Play Store,POSITIVE,0.9984663724899292,other
"It cannot start. The old version was working perfectly. I am currently out of Ethiopia and cannot go to the bank to see what is the problem. Now I have no access to my account and with coronavirus travel restrictions, cannot go back to Ethiopia either. Is it possible to get an authorization key so that user can remotely reinstall/register the app?",1,2020-07-23,CBE,Google Play Store,NEGATIVE,0.9740169644355774,login_issues
A Perfect app but try to fix logout problem.,4,2020-07-22,CBE,Google Play Store,NEGATIVE,0.9963223934173584,other
It's better than previous,5,2020-07-22,CBE,Google Play Store,POSITIVE,0.9998156428337097,other
"How can I get authorization key to access my bank account through mobile CBE app? I zipped it due to space issue and when I try to unzip the app it stop working. Now, I have to process all the steps again. How can I do that as I am not currently in Ethiopia to access my account? Please please please support me",2,2020-07-20,CBE,Google Play Store,NEGATIVE,0.997859537601471,"login_issues, customer_support"
Your last update is wonderful ...nice app,4,2020-07-17,CBE,Google Play Store,POSITIVE,0.9998753070831299,other
Nice feature poor performance..... need upgrades on top up....it doesn't work.,1,2020-07-17,CBE,Google Play Store,NEGATIVE,0.9982571005821228,performance
I deleted the app and redownloaded it again but I couldn't connect because it asks an authorisation key number....how do I know it,2,2020-07-16,CBE,Google Play Store,NEGATIVE,0.999574601650238,other
Great. Specialy after update,4,2020-07-16,CBE,Google Play Store,POSITIVE,0.9998610019683838,other
በጣም ቀላል እና ምቹ መገልገያ ነው። የCBE Birr መገልገያ ተመሳሳይ App ቢኖረው መልካም ነው። 👍,5,2020-07-16,CBE,Google Play Store,NEGATIVE,0.9826675057411194,other
"New Update Is A Huge Improvement. Very Nice Interface. Version 4.1 Is The Best Yet. Keep It Up. I Have One Suggestion, Make The App Able To Sync Multiple Accounts Not Just One.",5,2020-07-16,CBE,Google Play Store,POSITIVE,0.9997548460960388,"login_issues, ui_ux"
"Very Good app, but needs some modifications.",4,2020-07-15,CBE,Google Play Store,NEGATIVE,0.8226736783981323,other
Amazing features,5,2020-07-15,CBE,Google Play Store,POSITIVE,0.9998767375946045,other
I Live Out Of Ethiopia I Send My Money to My Cbe Account But I Don Have Mobile Banking how Can I Open Please Help Me,3,2020-07-12,CBE,Google Play Store,NEGATIVE,0.9774464964866638,"login_issues, transactions, customer_support"
First time tha i get happy by CBE's achievements. Congrats CBE Simple to use and uptodate. Go on and it will be nice if you add the investment options so that we can invest online too. Good Job,5,2020-07-08,CBE,Google Play Store,POSITIVE,0.9996927976608276,other
Much better,5,2020-07-06,CBE,Google Play Store,POSITIVE,0.9996564388275146,other
Please solve problems very soon The app is denied to activate,1,2020-06-30,CBE,Google Play Store,NEGATIVE,0.999134361743927,other
Improved very much,5,2020-06-30,CBE,Google Play Store,POSITIVE,0.9998481273651123,other
Nice Improvent in the GUI from CBE but we'll see it the near future if the app has any crashes,4,2020-06-29,CBE,Google Play Store,POSITIVE,0.9367160797119141,bugs
"what a nice!. user friendly, easy to access, updated, Amharic supported, error solved and well developed app.",5,2020-06-29,CBE,Google Play Store,POSITIVE,0.999651312828064,"login_issues, ui_ux, customer_support, bugs"
"Wonderful app thanks for changing the oldq one, Good Job!",5,2020-06-29,CBE,Google Play Store,POSITIVE,0.9997695088386536,other
"Recent update is very good. User interface has been redesigned and it's really awesome. Only downside is that you can't see all of recent transactions, it is limited to some and there is no way to see older transactions. Apart from that CBE has done a good job in revitalizing the old app.",4,2020-06-29,CBE,Google Play Store,POSITIVE,0.9988609552383423,"transactions, ui_ux"
👏👏👏👏,5,2020-06-29,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
"This ought to be a major update in a while. The graphical user interface has been well improved. However, a very important feature that used to exist in the old versions, which used to allow the user to transfer money within his own accounts in the CBE at ease has to be reinstated back.",3,2020-06-29,CBE,Google Play Store,NEGATIVE,0.9570713639259338,"login_issues, transactions, ui_ux"
"Its nice user interface...I hope you fix synchronisation fail problems that is common in before apk. In before apk if you are in middle of try to send the money and unfortunately internet is disconnected or someone is call you , the application say to you synchronisation is fail ..try to restart my phone or off and on internet the application never work again.. I call 951 but never get any support .",4,2020-06-28,CBE,Google Play Store,NEGATIVE,0.9989043474197388,"transactions, ui_ux, customer_support"
Blameless !,5,2020-06-28,CBE,Google Play Store,NEGATIVE,0.9963117241859436,other
Better than previous app,5,2020-06-28,CBE,Google Play Store,POSITIVE,0.9995808005332947,other
Make it USSD not showing pin,5,2020-06-28,CBE,Google Play Store,NEGATIVE,0.9985872507095337,other
It is clear and nice application. Becuase it is more Userfriend app.,5,2020-06-28,CBE,Google Play Store,POSITIVE,0.9971373081207275,other
It keeps on crashing after the update.,1,2020-06-27,CBE,Google Play Store,NEGATIVE,0.9883272051811218,bugs
"Thank you for the update. It has been a long long time since the last update, now it seems cool than the old boring one.",5,2020-06-27,CBE,Google Play Store,POSITIVE,0.94948810338974,other
It have improved... I like this version but if I can see all the month statment is best!,5,2020-06-27,CBE,Google Play Store,POSITIVE,0.9994584918022156,other
Marvelous design,5,2020-06-27,CBE,Google Play Store,POSITIVE,0.9998636245727539,ui_ux
"It is a very good app; but as a comment, the signs in the app should have their own unique color. For example, the Top up sign should have the color of ethiotelecom.",4,2020-06-27,CBE,Google Play Store,POSITIVE,0.9749149680137634,other
Unfortunatly the app stoped working all the time when i try to run it,1,2020-06-27,CBE,Google Play Store,NEGATIVE,0.9988356232643127,other
frequently crashes,3,2020-06-27,CBE,Google Play Store,NEGATIVE,0.9992374181747437,bugs
Soooooo wonderful application,4,2020-06-27,CBE,Google Play Store,POSITIVE,0.9998639822006226,other
App is not opening after update,5,2020-06-27,CBE,Google Play Store,NEGATIVE,0.9967371821403503,other
"It's good app, you need upgrade continuously Thank you",5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9997848868370056,other
Nice improvement,5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9997482895851135,other
Happy to have ACCOUNT with CBE. Thank you for the new mobile banking app which can help the customer for settlement of their bills.,5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9997864365577698,"login_issues, transactions, customer_support"
I am very proud of my bank. It is such a remarkable application ever.,5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9998825788497925,other
"With your new CBE mobile app version, it is gonna be alright and much interactice I hope. However, using it in weaker internet connection is often tiring... 4 issues... 1. One thing, please allow the use to subscribe or unsubscribe from the service without the subscriber requiring him to come to your office in person.... 2. You may also introduce two-factor authorization, like if someone even has got your pin, 3. Consider includng water billing and 4.update your apps often work on improvements",3,2020-06-26,CBE,Google Play Store,NEGATIVE,0.9708494544029236,"transactions, customer_support"
Five star,5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9985104203224182,other
This one is better than the earlier version. It still needs more to show info,4,2020-06-26,CBE,Google Play Store,NEGATIVE,0.9851277470588684,other
It works perfectly for me and has many options......5 star......,5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9998149275779724,other
Its very nice!👌,5,2020-06-26,CBE,Google Play Store,POSITIVE,0.9998598098754883,other
Not working... it says. Can't Sync...,1,2020-06-26,CBE,Google Play Store,NEGATIVE,0.9998095631599426,other
Nice view layout,5,2020-06-25,CBE,Google Play Store,POSITIVE,0.9998550415039062,ui_ux
Good look and easy to use.,5,2020-06-25,CBE,Google Play Store,POSITIVE,0.9998676776885986,other
Just wow,5,2020-06-25,CBE,Google Play Store,POSITIVE,0.999775230884552,other
Improved,5,2020-06-25,CBE,Google Play Store,POSITIVE,0.9998389482498169,other
looks better,5,2020-06-25,CBE,Google Play Store,POSITIVE,0.6169998645782471,other
Upgraded to user friendly,5,2020-06-25,CBE,Google Play Store,POSITIVE,0.9844954609870911,ui_ux
ur update is so rubbish.. it crash when u login... and after all this comments you didn't do anything.. you should remove it or replace it with the old working version...or either tell us what to do.,1,2019-04-01,CBE,Google Play Store,NEGATIVE,0.9998007416725159,"login_issues, bugs"
fast & relayable!,5,2019-03-31,CBE,Google Play Store,POSITIVE,0.9988308548927307,performance
"can you please fix the problem, I'm overseas and can't get to CBE branch for a fix, PLEASE DO SOMETHING!! start by removing it from play store until you figure out what the issue is!",1,2019-03-31,CBE,Google Play Store,NEGATIVE,0.9983205199241638,other
the new app is not integrating with the system... fix it.,1,2019-03-30,CBE,Google Play Store,NEGATIVE,0.9997791647911072,other
Does not work after update,1,2019-03-29,CBE,Google Play Store,NEGATIVE,0.9996979236602783,other
whre can i get the donload authorization code,1,2019-03-28,CBE,Google Play Store,NEGATIVE,0.9991737008094788,other
Can't log in,3,2019-03-28,CBE,Google Play Store,NEGATIVE,0.9981762170791626,other
ዳንኤል,5,2019-03-28,CBE,Google Play Store,NEGATIVE,0.6970561742782593,other
"after updating the app it never works. Let alone giving a star if there was a negative star, i would have given you negative start. how could a biggest bank in a country doesn't have good app. ለማንኛውም ግን ማፈሪያ ባንክ ነው !!",1,2019-03-26,CBE,Google Play Store,NEGATIVE,0.9996659755706787,other
frequently failed and needs authorization.,2,2019-03-26,CBE,Google Play Store,NEGATIVE,0.9995005130767822,other
app not working after update if ur not aware of it already care to do something about it?,1,2019-03-26,CBE,Google Play Store,NEGATIVE,0.9993306398391724,other
please do something about the app!! the new update is useless!!!,1,2019-03-25,CBE,Google Play Store,NEGATIVE,0.9997829794883728,other
ባለፈው ግዜ የተሻለ ሃሳብ ሰጥቼ ነበር፣ አጋጣሚ ሁኖ አሁን ሃሳቤን ቀይሬ አለሁኝ፣ የኮከብ ደረጃም ከ5 ወደ አንድ ለማውረድ ተገድጄ አለሁኝ፣ አፕዴት አድርጎ የተሻሻለ አፕልኬሽን ለዛውም የፋይናንስ እንዴት ክራሽ ልያደርግ ይችላል፣ ከሃገር ውጭ ሁኜ አካውንት ማንቀሳቀስ አስችሎኝ ነበር ክራሽ በማድረጉ እና እንደገና አክትቬሽን ኮድ በመፈለጉ፣ ሃገር ቤት እስክመለስ እንዳልጠቀም አድርጎኛል። ለቀጣይ በተሻለ መልኩ ተሳራላችሁ ብየ ተስፋ አለኝ!!,1,2019-03-25,CBE,Google Play Store,NEGATIVE,0.7800645232200623,other
"why this app is trash,cannot open using my pin,please do something with this issue",1,2019-03-24,CBE,Google Play Store,NEGATIVE,0.999600350856781,other
I was using this up for while but after I logged out for several weeks and tried it again it failed to log in .. then I Uninstall the and tried it again after reinstall but somehow it needs a verification code form CBE,2,2019-03-22,CBE,Google Play Store,NEGATIVE,0.9995720982551575,other
wowww cbe,5,2019-03-22,CBE,Google Play Store,POSITIVE,0.9825053215026855,other
I just update this week it won't open now. Please fix it asap,4,2019-03-21,CBE,Google Play Store,NEGATIVE,0.9972766041755676,other
Best application for me.,4,2019-03-21,CBE,Google Play Store,POSITIVE,0.9990484118461609,other
"app is crashing with the new update. please fix it as soon as possible. I am in another country and not able to make transactions. Please, are you reading the reviews? Guys does anyone know if it works by uninstalling and reinstalling without needing to go the bank??",1,2019-03-21,CBE,Google Play Store,NEGATIVE,0.9996110796928406,"transactions, bugs"
Version 2 not working correctly,3,2019-03-21,CBE,Google Play Store,NEGATIVE,0.9998002648353577,other
The very important App for us.,5,2019-03-20,CBE,Google Play Store,POSITIVE,0.9989832043647766,other
its very annoying a company with this size doesn't respond to it's customer.very arrogant and ignorant,1,2019-03-19,CBE,Google Play Store,NEGATIVE,0.9996212720870972,other
Please try to link the updated version.,2,2019-03-19,CBE,Google Play Store,NEGATIVE,0.9887638092041016,other
Very Good App but add some Transactions list,3,2019-03-18,CBE,Google Play Store,POSITIVE,0.9979988932609558,transactions
crashes after update for v2. please reply for comments asap.,1,2019-03-17,CBE,Google Play Store,NEGATIVE,0.9996559619903564,bugs
very very very useful,5,2019-03-17,CBE,Google Play Store,POSITIVE,0.99982750415802,other
one day it just has stopped in the middle of no where and left me helpless. i was to transfer money to my brother for an urgent school fee.,4,2019-03-17,CBE,Google Play Store,NEGATIVE,0.9992427825927734,"transactions, customer_support"
what is going on with this app it's not working at all,1,2019-03-15,CBE,Google Play Store,NEGATIVE,0.999777615070343,other
"With the recent update, I faced a serious problem similar to those mentioned by others. Hence I have to uninstall and reinstall the app...and it is working well now. I strongly suggest if CBE makes a regular check and take a quick corrective actions on reviews made by customers!!!",3,2019-03-14,CBE,Google Play Store,POSITIVE,0.9954637885093689,other
update NOT Working,1,2019-03-14,CBE,Google Play Store,NEGATIVE,0.9997429251670837,other
After the recent update the application is getting crashed. Kindly fix the bug soon.,1,2019-03-14,CBE,Google Play Store,NEGATIVE,0.9972238540649414,bugs
Crashed after update. Pls release fix asap.,1,2019-03-14,CBE,Google Play Store,NEGATIVE,0.9997163414955139,bugs
Absolute trash after an update,1,2019-03-14,CBE,Google Play Store,NEGATIVE,0.9998000264167786,other
Excellente,5,2019-03-13,CBE,Google Play Store,POSITIVE,0.9998300075531006,other
Crashed after update,1,2019-03-13,CBE,Google Play Store,NEGATIVE,0.9996795654296875,bugs
App still crushing after entering pin! And still no response from tech support!!!!,1,2019-03-13,CBE,Google Play Store,NEGATIVE,0.9994932413101196,customer_support
sms code did not work,2,2019-03-13,CBE,Google Play Store,NEGATIVE,0.999776303768158,other
not working after i update,1,2019-03-12,CBE,Google Play Store,NEGATIVE,0.9996498823165894,other
"It has been a week since it stop working. How it doesn't work after UPDATE? Need attention. CBE, Please correct it!",1,2019-03-12,CBE,Google Play Store,NEGATIVE,0.9972031116485596,other
"Crashes after update, shame.",1,2019-03-12,CBE,Google Play Store,NEGATIVE,0.9997838139533997,bugs
After updating the app stops working.,1,2019-03-11,CBE,Google Play Store,NEGATIVE,0.9997413754463196,other
the app is crashing after update. please fix the problem or let us what to do.,5,2019-03-10,CBE,Google Play Store,NEGATIVE,0.9996159076690674,bugs
New update is very poor. Immediately crashes after Entering pin.,1,2019-03-10,CBE,Google Play Store,NEGATIVE,0.999743640422821,bugs
difficult on using occasional time.,1,2019-03-09,CBE,Google Play Store,NEGATIVE,0.9991942048072815,other
Please don't release update because after update it says unfortunately stoped! what is wrong?ohhh,2,2019-03-09,CBE,Google Play Store,NEGATIVE,0.9996347427368164,other
"was working fine, but now it crashes after the update and lots of people are complaining about it but you chose to keep silent",1,2019-03-08,CBE,Google Play Store,NEGATIVE,0.9968084692955017,bugs
useless update,1,2019-03-08,CBE,Google Play Store,NEGATIVE,0.9997654557228088,other
"I recently updated this app but it completely stop responding...this is very sad,can't even run my business deals.",1,2019-03-08,CBE,Google Play Store,NEGATIVE,0.9997512698173523,other
update doesn't work,1,2019-03-08,CBE,Google Play Store,NEGATIVE,0.9997705817222595,other
